20	0.00597253
21	0.00468397
22	0.00394517
23	0.00303106
24	0.00237736
25	0.00193282
26	0.00153413
27	0.0012253
28	0.000945554
29	0.000742648
30	0.000611216
31	0.000475849
32	0.000395348
33	0.000313787
34	0.000249414
35	0.000199897
36	0.00015307
37	0.000125029
38	9.81425e-05
39	8.05032e-05
40	6.14919e-05
