0	0.184599
1	0.142132
2	0.105849
3	0.0771285
4	0.0535318
5	0.0371465
6	0.0249885
7	0.0166447
8	0.0108334
9	0.00722159
10	0.00461519
11	0.00307247
12	0.00181225
13	0.00117458
14	0.000687466
15	0.000468533
16	0.000280131
17	0.00019542
18	0.000131437
19	7.80078e-05
20	4.48424e-05
21	1.60934e-05
22	2.23047e-05
23	1.29297e-05
24	8.00773e-06
25	2.73437e-07
26	6.32812e-06
27	2.73437e-07
28	8.98438e-07
29	3.90625e-08
30	7.81242e-08
