0	0.190522
1	0.134265
2	0.146292
3	0.118983
4	0.100052
5	0.0580357
6	0.0702328
7	0.0381297
8	0.0324389
9	0.0177707
10	0.0123579
11	0.0104233
12	0.0068333
13	0.00346925
14	0.00235421
15	0.00179497
16	0.00107348
17	0.00122975
18	0.000751213
19	0.000501004
20	0.000325953
21	0.000219461
22	0.000164901
23	0.000120148
24	8.72642e-05
25	6.94718e-05
