20	0.00035335
21	0.000227368
22	0.000143825
23	9.53697e-05
24	5.8712e-05
25	3.55291e-05
26	2.37686e-05
27	1.60331e-05
28	9.37852e-06
29	5.43145e-06
30	3.63002e-06
31	2.62636e-06
32	1.1453e-06
33	8.54944e-07
34	3.74815e-07
35	5.96309e-07
36	1.49508e-07
37	1.9415e-07
38	1.11586e-07
39	5.30053e-08
40	3.34781e-08
