20	0.00065465
21	0.000417361
22	0.000271677
23	0.000179342
24	0.000114717
25	7.24951e-05
26	4.6661e-05
27	3.01321e-05
28	1.93683e-05
29	1.11907e-05
30	8.71856e-06
31	5.31622e-06
32	2.59281e-06
33	2.05287e-06
34	1.47472e-06
35	8.87491e-07
36	6.48791e-07
37	5.37814e-07
38	1.97505e-07
39	2.65586e-07
40	1.91383e-07
