0	0.303272
1	0.248109
2	0.216772
3	0.187723
4	0.161123
5	0.137774
6	0.113383
7	0.08824
8	0.0711468
9	0.0521729
10	0.0400663
11	0.0304424
12	0.0218481
13	0.0150358
14	0.0101516
15	0.007498
16	0.00518125
17	0.00358857
18	0.00245858
19	0.00161691
20	0.00110323
21	0.000682737
22	0.000471805
23	0.000313014
24	0.000194994
25	0.000106407
26	6.4398e-05
27	4.29525e-05
28	3.33792e-05
29	3.38594e-05
30	1.11039e-05
