20	0.00101335
21	0.000671171
22	0.000431106
23	0.000294015
24	0.000180877
25	0.000101275
26	7.28073e-05
27	4.88063e-05
28	2.92224e-05
29	1.55895e-05
30	1.24647e-05
31	8.46433e-06
32	4.10211e-06
33	1.28437e-06
34	1.63204e-06
35	9.7616e-07
36	5.97491e-07
37	3.74906e-07
38	2.73388e-08
39	3.51505e-08
40	3.90577e-09
