20	0.00145067
21	0.00105244
22	0.000717365
23	0.000471931
24	0.000283578
25	0.000194251
26	0.000129876
27	8.55487e-05
28	5.44145e-05
29	3.61065e-05
30	2.04125e-05
31	1.721e-05
32	1.02613e-05
33	5.15718e-06
34	3.90419e-06
35	7.88764e-07
36	1.39804e-06
37	6.24832e-07
38	4.80381e-07
39	6.05377e-07
40	2.46059e-07
