20	0.000360093
21	0.000231298
22	0.000161318
23	9.47498e-05
24	6.91521e-05
25	4.45436e-05
26	2.7643e-05
27	1.56873e-05
28	1.12705e-05
29	7.74853e-06
30	3.8945e-06
31	1.77015e-06
32	1.64636e-06
33	1.2367e-06
34	7.65249e-07
35	5.70866e-07
36	3.11622e-07
37	1.49963e-07
38	4.84281e-08
39	8.90492e-08
40	5.15561e-08
